Var1,Var2
-0.0375746745436036,1.47554070702993e-05
-0.0375229187935435,1.47849765773644e-05
-0.0374711630434835,1.481460534003e-05
-0.0374194072934234,1.48442934774229e-05
-0.0373676515433634,1.4874041108115e-05
-0.0373158957933033,1.49038483513442e-05
-0.0372641400432432,1.49337153270146e-05
-0.0372123842931832,1.49636421543642e-05
-0.0371606285431231,1.49936289536301e-05
-0.0371088727930631,1.50236758446054e-05
-0.037057117043003,1.50537829481934e-05
-0.0370053612929429,1.50839503848532e-05
-0.0369536055428829,1.51141782752662e-05
-0.0369018497928228,1.51444667408906e-05
-0.0368500940427628,1.5174815902852e-05
-0.0367983382927027,1.52052258830526e-05
-0.0367465825426426,1.5235696803173e-05
-0.0366948267925826,1.52662287853378e-05
-0.0366430710425225,1.52968219520044e-05
-0.0365913152924625,1.53274764256306e-05
-0.0365395595424024,1.535819232934e-05
-0.0364878037923423,1.53889697859233e-05
-0.0364360480422823,1.54198089189483e-05
-0.0363842922922222,1.54507098517609e-05
-0.0363325365421622,1.54816727083729e-05
-0.0362807807921021,1.55126976131292e-05
-0.036229025042042,1.55437846898199e-05
-0.036177269291982,1.55749340633449e-05
-0.0361255135419219,1.56061458584933e-05
-0.0360737577918619,1.56374202003873e-05
-0.0360220020418018,1.5668757214371e-05
-0.0359702462917417,1.57001570257886e-05
-0.0359184905416817,1.57316197608726e-05
-0.0358667347916216,1.5763145545411e-05
-0.0358149790415616,1.57947345060805e-05
-0.0357632232915015,1.58263867691133e-05
-0.0357114675414414,1.5858102461519e-05
-0.0356597117913814,1.5889881710307e-05
-0.0356079560413213,1.59217246430421e-05
-0.0355562002912613,1.59536313870667e-05
-0.0355044445412012,1.59856020705007e-05
-0.0354526887911411,1.60176368213527e-05
-0.0354009330410811,1.60497357679645e-05
-0.035349177291021,1.60818990392331e-05
-0.035297421540961,1.61141267637221e-05
-0.0352456657909009,1.61464190706617e-05
-0.0351939100408408,1.61787760895038e-05
-0.0351421542907808,1.62111979501445e-05
-0.0350903985407207,1.62436847821468e-05
-0.0350386427906607,1.62762367158509e-05
-0.0349868870406006,1.63088538820411e-05
-0.0349351312905405,1.63415364109465e-05
-0.0348833755404805,1.63742844335735e-05
-0.0348316197904204,1.64070980814834e-05
-0.0347798640403604,1.64399774860158e-05
-0.0347281082903003,1.6472922778954e-05
-0.0346763525402402,1.65059340923035e-05
-0.0346245967901802,1.6539011558514e-05
-0.0345728410401201,1.65721553099241e-05
-0.0345210852900601,1.66053654793163e-05
-0.03446932954,1.66386422000286e-05
-0.0344175737899399,1.66719856052877e-05
-0.0343658180398799,1.67053958287644e-05
-0.0343140622898198,1.67388730043516e-05
-0.0342623065397598,1.67724172661643e-05
-0.0342105507896997,1.68060287486504e-05
-0.0341587950396396,1.68397075868132e-05
-0.0341070392895796,1.68734539149895e-05
-0.0340552835395195,1.69072678687376e-05
-0.0340035277894595,1.69411495839489e-05
-0.0339517720393994,1.69750991958484e-05
-0.0339000162893393,1.70091168405495e-05
-0.0338482605392793,1.70432026548317e-05
-0.0337965047892192,1.70773567748084e-05
-0.0337447490391592,1.7111579337703e-05
-0.0336929932890991,1.71458704802951e-05
-0.033641237539039,1.71802303404744e-05
-0.033589481788979,1.72146590555755e-05
-0.0335377260389189,1.72491567637101e-05
-0.0334859702888589,1.72837236031009e-05
-0.0334342145387988,1.73183597123039e-05
-0.0333824587887387,1.73530652302079e-05
-0.0333307030386787,1.73878402957017e-05
-0.0332789472886186,1.74226850483405e-05
-0.0332271915385586,1.74575996276793e-05
-0.0331754357884985,1.74925841733842e-05
-0.0331236800384384,1.75276388262313e-05
-0.0330719242883784,1.75627637263309e-05
-0.0330201685383183,1.75979590144593e-05
-0.0329684127882583,1.76332248317257e-05
-0.0329166570381982,1.76685613193506e-05
-0.0328649012881381,1.77039686192204e-05
-0.0328131455380781,1.77394468729997e-05
-0.032761389788018,1.77749962229079e-05
-0.032709634037958,1.78106168117198e-05
-0.0326578782878979,1.78463087815439e-05
-0.0326061225378378,1.78820722760431e-05
-0.0325543667877778,1.7917907437992e-05
-0.0325026110377177,1.79538144113867e-05
-0.0324508552876577,1.79897933401119e-05
-0.0323990995375976,1.80258443682746e-05
-0.0323473437875375,1.80619676404259e-05
-0.0322955880374775,1.80981633012278e-05
-0.0322438322874174,1.81344314955645e-05
-0.0321920765373574,1.81707723692082e-05
-0.0321403207872973,1.82071860674871e-05
-0.0320885650372372,1.82436727363955e-05
-0.0320368092871772,1.82802325222609e-05
-0.0319850535371171,1.83168655715216e-05
-0.0319332977870571,1.83535720309491e-05
-0.031881542036997,1.83903520478701e-05
-0.0318297862869369,1.8427205769278e-05
-0.0317780305368769,1.84641333430546e-05
-0.0317262747868168,1.85011349175257e-05
-0.0316745190367568,1.85382106404619e-05
-0.0316227632866967,1.85753606605221e-05
-0.0315710075366366,1.86125851270313e-05
-0.0315192517865766,1.86498841887595e-05
-0.0314674960365165,1.86872579951425e-05
-0.0314157402864565,1.87247066961715e-05
-0.0313639845363964,1.87622304420598e-05
-0.0313122287863363,1.87998293826874e-05
-0.0312604730362763,1.88375036690447e-05
-0.0312087172862162,1.8875253452455e-05
-0.0311569615361562,1.89130788835756e-05
-0.0311052057860961,1.89509801142851e-05
-0.031053450036036,1.89889572965729e-05
-0.031001694285976,1.90270105823176e-05
-0.0309499385359159,1.90651401242858e-05
-0.0308981827858559,1.91033460753554e-05
-0.0308464270357958,1.91416285884038e-05
-0.0307946712857357,1.91799878169752e-05
-0.0307429155356757,1.92184239148352e-05
-0.0306911597856156,1.92569370357498e-05
-0.0306394040355556,1.92955273344841e-05
-0.0305876482854955,1.93341949654702e-05
-0.0305358925354354,1.9372940083362e-05
-0.0304841367853754,1.94117628440349e-05
-0.0304323810353153,1.94506634026981e-05
-0.0303806252852553,1.94896419153379e-05
-0.0303288695351952,1.95286985381626e-05
-0.0302771137851351,1.95678334277138e-05
-0.0302253580350751,1.9607046740866e-05
-0.030173602285015,1.96463386344936e-05
-0.030121846534955,1.96857092663594e-05
-0.0300700907848949,1.9725158794226e-05
-0.0300183350348348,1.97646873760782e-05
-0.0299665792847748,1.98042951703448e-05
-0.0299148235347147,1.98439823357877e-05
-0.0298630677846547,1.98837490315018e-05
-0.0298113120345946,1.99235954168042e-05
-0.0297595562845345,1.99635216512339e-05
-0.0297078005344745,2.00035278948851e-05
-0.0296560447844144,2.00436143084071e-05
-0.0296042890343544,2.00837810518939e-05
-0.0295525332842943,2.0124028286661e-05
-0.0295007775342342,2.01643561741349e-05
-0.0294490217841742,2.02047648754089e-05
-0.0293972660341141,2.02452545530196e-05
-0.0293455102840541,2.02858253688376e-05
-0.029293754533994,2.03264774855105e-05
-0.0292419987839339,2.03672110661302e-05
-0.0291902430338739,2.04080262736772e-05
-0.0291384872838138,2.04489232717986e-05
-0.0290867315337538,2.04899022248073e-05
-0.0290349757836937,2.05309632962392e-05
-0.0289832200336336,2.05721066511844e-05
-0.0289314642835736,2.0613332454178e-05
-0.0288797085335135,2.06546408705321e-05
-0.0288279527834535,2.06960320660032e-05
-0.0287761970333934,2.07375062062365e-05
-0.0287244412833333,2.07790634573213e-05
-0.0286726855332733,2.08207039862351e-05
-0.0286209297832132,2.08624279595115e-05
-0.0285691740331532,2.09042355443501e-05
-0.0285174182830931,2.09461269086164e-05
-0.028465662533033,2.09881022197322e-05
-0.028413906782973,2.10301616462294e-05
-0.0283621510329129,2.10723053564177e-05
-0.0283103952828529,2.11145335196061e-05
-0.0282586395327928,2.11568463047707e-05
-0.0282068837827327,2.11992438813313e-05
-0.0281551280326727,2.12417264192633e-05
-0.0281033722826126,2.12842940890967e-05
-0.0280516165325526,2.13269470610289e-05
-0.0279998607824925,2.13696855063672e-05
-0.0279481050324324,2.1412509596197e-05
-0.0278963492823724,2.14554195019367e-05
-0.0278445935323123,2.1498415395893e-05
-0.0277928377822523,2.15414974502615e-05
-0.0277410820321922,2.15846658374597e-05
-0.0276893262821321,2.16279207309045e-05
-0.0276375705320721,2.16712623036797e-05
-0.027585814782012,2.17146907294241e-05
-0.027534059031952,2.17582061822208e-05
-0.0274823032818919,2.18018088368188e-05
-0.0274305475318318,2.18454988674122e-05
-0.0273787917817718,2.1889276449194e-05
-0.0273270360317117,2.19331417578017e-05
-0.0272752802816517,2.19770949690945e-05
-0.0272235245315916,2.20211362590428e-05
-0.0271717687815315,2.2065265804061e-05
-0.0271200130314715,2.21094837813407e-05
-0.0270682572814114,2.21537903676294e-05
-0.0270165015313514,2.21981857407849e-05
-0.0269647457812913,2.22426700784428e-05
-0.0269129900312312,2.22872435592381e-05
-0.0268612342811712,2.23319063615834e-05
-0.0268094785311111,2.237665866478e-05
-0.0267577227810511,2.24215006474626e-05
-0.026705967030991,2.24664324900425e-05
-0.0266542112809309,2.25114543722649e-05
-0.0266024555308709,2.25565664745409e-05
-0.0265506997808108,2.26017689778368e-05
-0.0264989440307508,2.26470620632302e-05
-0.0264471882806907,2.26924459121314e-05
-0.0263954325306306,2.27379207063949e-05
-0.0263436767805706,2.27834866283194e-05
-0.0262919210305105,2.28291438605366e-05
-0.0262401652804505,2.28748925860112e-05
-0.0261884095303904,2.292073298793e-05
-0.0261366537803303,2.29666652502569e-05
-0.0260848980302703,2.30126895571781e-05
-0.0260331422802102,2.30588060926573e-05
-0.0259813865301502,2.31050150416579e-05
-0.0259296307800901,2.31513165895869e-05
-0.02587787503003,2.31977109218517e-05
-0.02582611927997,2.32441982244147e-05
-0.0257743635299099,2.32907786834602e-05
-0.0257226077798498,2.33374524856167e-05
-0.0256708520297898,2.33842198182899e-05
-0.0256190962797297,2.34310808686633e-05
-0.0255673405296697,2.34780358243647e-05
-0.0255155847796096,2.35250848736879e-05
-0.0254638290295496,2.35722282053707e-05
-0.0254120732794895,2.36194660079292e-05
-0.0253603175294294,2.36667984712113e-05
-0.0253085617793694,2.37142257845102e-05
-0.0252568060293093,2.3761748137785e-05
-0.0252050502792492,2.3809365721883e-05
-0.0251532945291892,2.38570787274295e-05
-0.0251015387791291,2.39048873456049e-05
-0.0250497830290691,2.39527917680338e-05
-0.024998027279009,2.40007921865626e-05
-0.0249462715289489,2.4048888793704e-05
-0.0248945157788889,2.40970817820818e-05
-0.0248427600288288,2.41453713450968e-05
-0.0247910042787688,2.41937576760387e-05
-0.0247392485287087,2.42422409687526e-05
-0.0246874927786487,2.42908214175275e-05
-0.0246357370285886,2.43394992172075e-05
-0.0245839812785285,2.43882745629698e-05
-0.0245322255284685,2.44371476501026e-05
-0.0244804697784084,2.44861186743384e-05
-0.0244287140283483,2.45351878320754e-05
-0.0243769582782883,2.45843553199343e-05
-0.0243252025282282,2.46336213348686e-05
-0.0242734467781682,2.46829860746089e-05
-0.0242216910281081,2.47324497365531e-05
-0.024169935278048,2.47820125192089e-05
-0.024118179527988,2.48316746211952e-05
-0.0240664237779279,2.48814362412419e-05
-0.0240146680278679,2.49312975791893e-05
-0.0239629122778078,2.49812588345444e-05
-0.0239111565277477,2.50313202075914e-05
-0.0238594007776877,2.50814818989475e-05
-0.0238076450276276,2.51317441098964e-05
-0.0237558892775676,2.51821070413882e-05
-0.0237041335275075,2.52325708955947e-05
-0.0236523777774474,2.52831358744654e-05
-0.0236006220273874,2.5333802180838e-05
-0.0235488662773273,2.53845700177724e-05
-0.0234971105272673,2.54354395887724e-05
-0.0234453547772072,2.54864110973418e-05
-0.0233935990271471,2.55374847480949e-05
-0.0233418432770871,2.55886607455347e-05
-0.023290087527027,2.56399392949413e-05
-0.023238331776967,2.56913206015952e-05
-0.0231865760269069,2.57428048712205e-05
-0.0231348202768468,2.57943923106518e-05
-0.0230830645267868,2.58460831262797e-05
-0.0230313087767267,2.58978775253826e-05
-0.0229795530266667,2.59497757154614e-05
-0.0229277972766066,2.60017779043498e-05
