Var1,Var2
0,9.12467361345254e-06
5.17557500600601e-05,9.10642443850109e-06
0.00010351150012012,9.08821176122328e-06
0.00015526725018018,9.07003550862646e-06
0.00020702300024024,9.05189560786391e-06
0.0002587787503003,9.03379198623465e-06
0.00031053450036036,9.01572457118305e-06
0.00036229025042042,8.99769329029857e-06
0.000414046000480481,8.97969807131552e-06
0.000465801750540541,8.9617388421127e-06
0.000517557500600601,8.94381553071318e-06
0.000569313250660661,8.92592806528392e-06
0.000621069000720721,8.90807637413556e-06
0.000672824750780781,8.89026038572214e-06
0.000724580500840841,8.87248002864072e-06
0.000776336250900901,8.85473523163122e-06
0.000828092000960961,8.83702592357603e-06
0.000879847751021021,8.81935203349975e-06
0.000931603501081081,8.80171349056897e-06
0.000983359251141141,8.7841102240919e-06
0.0010351150012012,8.76654216351814e-06
0.00108687075126126,8.74900923843839e-06
0.00113862650132132,8.73151137858411e-06
0.00119038225138138,8.71404851382736e-06
0.00124213800144144,8.69662057418037e-06
0.0012938937515015,8.67922748979541e-06
0.00134564950156156,8.66186919096438e-06
0.00139740525162162,8.6445456081186e-06
0.00144916100168168,8.62725667182854e-06
0.00150091675174174,8.61000231280348e-06
0.0015526725018018,8.59278246189133e-06
0.00160442825186186,8.57559705007824e-06
0.00165618400192192,8.55844600848838e-06
0.00170793975198198,8.54132926838371e-06
0.00175969550204204,8.5242467611636e-06
0.0018114512521021,8.50719841836466e-06
0.00186320700216216,8.4901841716604e-06
0.00191496275222222,8.47320395286093e-06
0.00196671850228228,8.45625769391281e-06
0.00201847425234234,8.43934532689863e-06
0.0020702300024024,8.42246678403687e-06
0.00212198575246246,8.40562199768149e-06
0.00217374150252252,8.38881090032177e-06
0.00222549725258258,8.37203342458204e-06
0.00227725300264264,8.35528950322128e-06
0.0023290087527027,8.33857906913305e-06
0.00238076450276276,8.32190205534504e-06
0.00243252025282282,8.30525839501887e-06
0.00248427600288288,8.2886480214499e-06
0.00253603175294294,8.27207086806681e-06
0.002587787503003,8.25552686843147e-06
0.00263954325306306,8.2390159562386e-06
0.00269129900312312,8.22253806531548e-06
0.00274305475318318,8.20609312962182e-06
0.00279481050324324,8.18968108324929e-06
0.0028465662533033,8.17330186042148e-06
0.00289832200336336,8.15695539549343e-06
0.00295007775342342,8.14064162295151e-06
0.00300183350348348,8.1243604774131e-06
0.00305358925354354,8.10811189362633e-06
0.0031053450036036,8.09189580646985e-06
0.00315710075366366,8.07571215095251e-06
0.00320885650372372,8.05956086221314e-06
0.00326061225378378,8.04344187552031e-06
0.00331236800384384,8.027355126272e-06
0.0033641237539039,8.01130054999546e-06
0.00341587950396396,7.99527808234679e-06
0.00346763525402402,7.97928765911081e-06
0.00351939100408408,7.96332921620079e-06
0.00357114675414414,7.94740268965811e-06
0.0036229025042042,7.9315080156521e-06
0.00367465825426426,7.91564513047973e-06
0.00372641400432432,7.89981397056534e-06
0.00377816975438438,7.88401447246048e-06
0.00382992550444444,7.86824657284352e-06
0.0038816812545045,7.85251020851952e-06
0.00393343700456456,7.83680531641988e-06
0.00398519275462463,7.82113183360213e-06
0.00403694850468468,7.80548969724972e-06
0.00408870425474474,7.78987884467168e-06
0.00414046000480481,7.77429921330245e-06
0.00419221575486487,7.75875074070156e-06
0.00424397150492492,7.74323336455342e-06
0.00429572725498499,7.72774702266709e-06
0.00434748300504505,7.71229165297598e-06
0.0043992387551051,7.69686719353763e-06
0.00445099450516516,7.68147358253347e-06
0.00450275025522523,7.66611075826851e-06
0.00455450600528529,7.65077865917123e-06
0.00460626175534535,7.63547722379315e-06
0.00465801750540541,7.62020639080877e-06
0.00470977325546547,7.60496609901516e-06
0.00476152900552553,7.58975628733182e-06
0.00481328475558559,7.57457689480041e-06
0.00486504050564565,7.55942786058446e-06
0.00491679625570571,7.54430912396924e-06
0.00496855200576577,7.52922062436138e-06
0.00502030775582583,7.51416230128869e-06
0.00507206350588589,7.49913409439995e-06
0.00512381925594595,7.48413594346461e-06
0.00517557500600601,7.4691677883726e-06
0.00522733075606607,7.45422956913403e-06
0.00527908650612613,7.439321225879e-06
0.00533084225618619,7.42444269885734e-06
0.00538259800624625,7.40959392843838e-06
0.00543435375630631,7.3947748551107e-06
0.00548610950636637,7.37998541948189e-06
0.00553786525642643,7.36522556227831e-06
0.00558962100648649,7.3504952243449e-06
0.00564137675654655,7.33579434664484e-06
0.00569313250660661,7.32112287025945e-06
0.00574488825666667,7.30648073638781e-06
0.00579664400672673,7.29186788634664e-06
0.00584839975678679,7.27728426157002e-06
0.00590015550684685,7.26272980360911e-06
0.00595191125690691,7.24820445413203e-06
0.00600366700696697,7.2337081549235e-06
0.00605542275702703,7.21924084788467e-06
0.00610717850708709,7.20480247503292e-06
0.00615893425714715,7.19039297850154e-06
0.00621069000720721,7.1760123005396e-06
0.00626244575726727,7.16166038351161e-06
0.00631420150732733,7.14733716989737e-06
0.00636595725738739,7.13304260229172e-06
0.00641771300744745,7.11877662340429e-06
0.00646946875750751,7.10453917605931e-06
0.00652122450756757,7.09033020319532e-06
0.00657298025762763,7.07614964786498e-06
0.00662473600768769,7.06199745323487e-06
0.00667649175774775,7.0478735625852e-06
0.00672824750780781,7.03377791930964e-06
0.00678000325786787,7.01971046691504e-06
0.00683175900792793,7.00567114902123e-06
0.00688351475798799,6.99165990936082e-06
0.00693527050804805,6.97767669177891e-06
0.00698702625810811,6.96372144023296e-06
0.00703878200816817,6.94979409879245e-06
0.00709053775822823,6.93589461163874e-06
0.00714229350828829,6.92202292306484e-06
0.00719404925834835,6.90817897747511e-06
0.00724580500840841,6.89436271938518e-06
0.00729756075846847,6.88057409342157e-06
0.00734931650852853,6.86681304432156e-06
0.00740107225858859,6.85307951693298e-06
0.00745282800864865,6.8393734562139e-06
0.00750458375870871,6.82569480723255e-06
0.00755633950876877,6.81204351516693e-06
0.00760809525882883,6.79841952530472e-06
0.00765985100888889,6.78482278304305e-06
0.00771160675894895,6.77125323388817e-06
0.00776336250900901,6.7577108234554e-06
0.00781511825906907,6.74419549746875e-06
0.00786687400912913,6.73070720176082e-06
0.00791862975918919,6.71724588227253e-06
0.00797038550924925,6.70381148505289e-06
0.00802214125930931,6.69040395625886e-06
0.00807389700936937,6.67702324215501e-06
0.00812565275942943,6.66366928911342e-06
0.00817740850948949,6.65034204361342e-06
0.00822916425954955,6.63704145224134e-06
0.00828092000960961,6.62376746169039e-06
0.00833267575966967,6.61052001876035e-06
0.00838443150972973,6.59729907035737e-06
0.00843618725978979,6.58410456349384e-06
0.00848794300984985,6.57093644528808e-06
0.00853969875990991,6.55779466296419e-06
0.00859145450996997,6.5446791638518e-06
0.00864321026003003,6.53158989538587e-06
0.00869496601009009,6.51852680510651e-06
0.00874672176015015,6.50548984065871e-06
0.00879847751021021,6.49247894979222e-06
0.00885023326027027,6.47949408036122e-06
0.00890198901033033,6.4665351803242e-06
0.00895374476039039,6.45360219774376e-06
0.00900550051045045,6.44069508078631e-06
0.00905725626051051,6.42781377772198e-06
0.00910901201057057,6.41495823692433e-06
0.00916076776063063,6.40212840687013e-06
0.00921252351069069,6.38932423613928e-06
0.00926427926075075,6.37654567341441e-06
0.00931603501081081,6.36379266748087e-06
0.00936779076087087,6.35106516722639e-06
0.00941954651093093,6.33836312164089e-06
0.00947130226099099,6.32568647981639e-06
0.00952305801105105,6.31303519094663e-06
0.00957481376111111,6.30040920432703e-06
0.00962656951117117,6.28780846935436e-06
0.00967832526123123,6.27523293552661e-06
0.00973008101129129,6.26268255244279e-06
0.00978183676135135,6.25015726980267e-06
0.00983359251141141,6.23765703740666e-06
0.00988534826147147,6.22518180515553e-06
0.00993710401153153,6.21273152305022e-06
0.00998885976159159,6.20030614119174e-06
0.0100406155116517,6.18790560978082e-06
0.0100923712617117,6.17552987911782e-06
0.0101441270117718,6.1631788996025e-06
0.0101958827618318,6.15085262173377e-06
0.0102476385118919,6.1385509961096e-06
0.010299394261952,6.1262739734267e-06
0.010351150012012,6.11402150448044e-06
0.0104029057620721,6.10179354016454e-06
0.0104546615121321,6.08959003147096e-06
0.0105064172621922,6.07741092948966e-06
0.0105581730122523,6.06525618540842e-06
0.0106099287623123,6.05312575051265e-06
0.0106616845123724,6.04101957618516e-06
0.0107134402624324,6.028937613906e-06
0.0107651960124925,6.01687981525227e-06
0.0108169517625526,6.00484613189787e-06
0.0108687075126126,5.99283651561342e-06
0.0109204632626727,5.98085091826592e-06
0.0109722190127327,5.96888929181865e-06
0.0110239747627928,5.95695158833101e-06
0.0110757305128529,5.94503775995819e-06
0.0111274862629129,5.93314775895116e-06
0.011179242012973,5.9212815376563e-06
0.011230997763033,5.90943904851533e-06
0.0112827535130931,5.89762024406511e-06
